a,a,aed 0.008
natur,naturals,nature 0.889
natur,naturals,natured 0.889
natur,naturals,natures 0.889
natur,nature,natured 0.890
natur,nature,natures 0.890
natur,natured,natures 0.889
naturalist,naturalist,naturaliste 0.667
naturalist,naturalist,naturalistic 0.667
naturalist,naturalist,naturalists 0.698
naturalist,naturaliste,naturalistic 0.667
naturalist,naturaliste,naturalists 0.667
naturalist,naturalistic,naturalists 0.667
nauru,nauru,naurus 0.143
nava,nava,navas 0.125
navasota,navasota,navasotas 0.500
navi,navi,navies 0.667
navi,navi,navy 0.667
navi,navi,navys 0.667
navi,navies,navy 0.674
navi,navies,navys 0.667
navi,navy,navys 0.678
navig,navigable,navigate 0.875
navig,navigable,navigated 0.875
navig,navigable,navigates 0.875
navig,navigable,navigating 0.875
navig,navigable,navigation 0.875
navig,navigable,navigational 0.875
navig,navigable,navigator 0.875
navig,navigable,navigators 0.875
navig,navigate,navigated 0.875
navig,navigate,navigates 0.875
navig,navigate,navigating 0.875
navig,navigate,navigation 0.875
navig,navigate,navigational 0.875
navig,navigate,navigator 0.875
navig,navigate,navigators 0.875
navig,navigated,navigates 0.875
navig,navigated,navigating 0.875
navig,navigated,navigation 0.875
navig,navigated,navigational 0.875
navig,navigated,navigator 0.875
navig,navigated,navigators 0.875
navig,navigates,navigating 0.875
navig,navigates,navigation 0.875
navig,navigates,navigational 0.875
navig,navigates,navigator 0.875
navig,navigates,navigators 0.875
navig,navigating,navigation 0.875
navig,navigating,navigational 0.875
navig,navigating,navigator 0.875
navig,navigating,navigators 0.875
navig,navigation,navigational 0.875
navig,navigation,navigator 0.877
navig,navigation,navigators 0.875
navig,navigational,navigator 0.875
navig,navigational,navigators 0.875
navig,navigator,navigators 0.875
nawab,nawab,nawabs 0.250
nayak,nayak,nayaks 0.400
naylor,naylor,naylors 0.091
nazi,nazi,nazis 0.194
nbc,nbc,nbcs 0.078
nbf,nbf,nbfs 0.500
nda,nda,ndas 0.250
ndlela,ndlela,ndlelas 0.500
neanderth,neanderthal,neanderthals 0.200
near,near,neared 0.667
near,near,nearing 0.671
near,near,nears 0.667
near,neared,nearing 0.667
near,neared,nears 0.667
near,nearing,nears 0.667
nebula,nebula,nebulae 0.500
nebula,nebula,nebulas 0.562
nebula,nebulae,nebulas 0.500
necessit,necessitate,necessitated 0.500
necessit,necessitate,necessitating 0.500
necessit,necessitated,necessitating 0.500
neck,neck,necked 0.509
neck,neck,necks 0.518
neck,necked,necks 0.600
ned,ned,neds 0.043
nederland,nederland,nederlands 0.008
need,need,needed 0.773
need,need,needful 0.753
need,need,needing 0.772
need,need,needs 0.774
need,needed,needful 0.750
need,needed,needing 0.772
need,needed,needs 0.769
need,needful,needing 0.750
need,needful,needs 0.751
need,needing,needs 0.810
neg,neg,negative 0.750
neg,neg,negatively 0.750
neg,neg,negatives 0.750
neg,neg,negativity 0.750
neg,negative,negatively 0.757
neg,negative,negatives 0.762
neg,negative,negativity 0.750
neg,negatively,negatives 0.750
neg,negatively,negativity 0.750
neg,negatives,negativity 0.750
negat,negate,negation 0.500
negat,negate,negations 0.500
negat,negation,negations 0.500
neglect,neglect,neglected 0.500
neglect,neglect,neglecting 0.500
neglect,neglected,neglecting 0.500
negoti,negotiate,negotiated 0.863
negoti,negotiate,negotiates 0.868
negoti,negotiate,negotiating 0.857
negoti,negotiate,negotiation 0.857
negoti,negotiate,negotiations 0.861
negoti,negotiate,negotiator 0.857
negoti,negotiate,negotiators 0.857
negoti,negotiated,negotiates 0.865
negoti,negotiated,negotiating 0.857
negoti,negotiated,negotiation 0.857
negoti,negotiated,negotiations 0.864
negoti,negotiated,negotiator 0.857
negoti,negotiated,negotiators 0.857
negoti,negotiates,negotiating 0.857
negoti,negotiates,negotiation 0.857
negoti,negotiates,negotiations 0.861
negoti,negotiates,negotiator 0.857
negoti,negotiates,negotiators 0.857
negoti,negotiating,negotiation 0.867
negoti,negotiating,negotiations 0.861
negoti,negotiating,negotiator 0.857
negoti,negotiating,negotiators 0.857
negoti,negotiation,negotiations 0.865
negoti,negotiation,negotiator 0.857
negoti,negotiation,negotiators 0.857
negoti,negotiations,negotiator 0.857
negoti,negotiations,negotiators 0.857
negoti,negotiator,negotiators 0.857
negro,negro,negroes 0.500
negro,negro,negros 0.500
negro,negroes,negros 0.500
nehra,nehra,nehras 0.250
nehru,nehru,nehrus 0.083
neighbor,neighbor,neighboring 0.500
neighbor,neighbor,neighbors 0.515
neighbor,neighboring,neighbors 0.516
neighborhood,neighborhood,neighborhoods 0.140
neighbour,neighbour,neighbouring 0.500
neighbour,neighbour,neighbours 0.500
neighbour,neighbouring,neighbours 0.509
neighbourhood,neighbourhood,neighbourhoods 0.174
neil,neil,neils 0.012
neji,neji,nejis 0.500
nelli,nelli,nellie 0.667
nelli,nelli,nellis 0.667
nelli,nelli,nelly 0.667
nelli,nellie,nellis 0.667
nelli,nellie,nelly 0.694
nelli,nellis,nelly 0.667
nelson,nelson,nelsons 0.021
nematod,nematode,nematodes 0.200
neo,neo,neos 0.016
neolog,neologism,neologisms 0.048
neomediev,neomedieval,neomedievalism 0.750
neomediev,neomedieval,neomedievalisms 0.750
neomediev,neomedievalism,neomedievalisms 0.750
neonat,neonatal,neonate 0.250
neophyt,neophyte,neophytes 0.500
neophyt,neophyte,neophytou 0.500
neophyt,neophytes,neophytou 0.500
nepal,nepal,nepals 0.030
nephew,nephew,nephews 0.058
nephro,nephro,nephros 0.500
neptunian,neptunian,neptunians 0.167
neri,neri,nery 0.500
neri,neri,nerys 0.500
neri,nery,nerys 0.500
nerv,nerve,nerves 0.103
nesselwang,nesselwang,nesselwangs 0.500
nest,nest,neste 0.750
nest,nest,nested 0.758
nest,nest,nesting 0.766
nest,nest,nests 0.787
nest,neste,nested 0.750
nest,neste,nesting 0.750
nest,neste,nests 0.750
nest,nested,nesting 0.750
nest,nested,nests 0.750
nest,nesting,nests 0.750
net,net,nets 0.670
net,net,netted 0.668
net,net,netting 0.670
net,nets,netted 0.667
net,nets,netting 0.667
net,netted,netting 0.667
netlabel,netlabel,netlabels 0.500
nett,nett,nette 0.500
nett,nett,netts 0.500
nett,nette,netts 0.500
network,network,networking 0.511
network,network,networks 0.559
network,networking,networks 0.525
neuroeth,neuroethical,neuroethics 0.500
neurolog,neurologic,neurological 0.706
neurolog,neurologic,neurologically 0.667
neurolog,neurologic,neurology 0.689
neurolog,neurological,neurologically 0.667
neurolog,neurological,neurology 0.736
neurolog,neurologically,neurology 0.667
neurologist,neurologist,neurologists 0.250
neuron,neuron,neuronal 0.694
neuron,neuron,neuronally 0.667
neuron,neuron,neurons 0.769
neuron,neuronal,neuronally 0.667
neuron,neuronal,neurons 0.718
neuron,neuronally,neurons 0.667
neuropathi,neuropathies,neuropathy 0.125
neuropeptid,neuropeptide,neuropeptides 0.333
neurosci,neurosci,neuroscience 0.545
neurosci,neurosci,neurosciences 0.500
neurosci,neuroscience,neurosciences 0.550
neurosurg,neurosurg,neurosurgical 0.333
neutral,neutral,neutrality 0.761
neutral,neutral,neutralization 0.750
neutral,neutral,neutralize 0.750
neutral,neutral,neutralized 0.750
neutral,neutrality,neutralization 0.750
neutral,neutrality,neutralize 0.750
neutral,neutrality,neutralized 0.750
neutral,neutralization,neutralize 0.833
neutral,neutralization,neutralized 0.750
neutral,neutralize,neutralized 0.750
neutron,neutron,neutrons 0.091
nevil,nevil,nevill 0.667
nevil,nevil,neville 0.667
nevil,nevil,nevilles 0.667
nevil,nevill,neville 0.667
nevil,nevill,nevilles 0.667
nevil,neville,nevilles 0.697
nevin,nevin,nevins 0.200
nevinyrr,nevinyrral,nevinyrrals 0.500
newburgh,newburgh,newburghs 0.200
newcastl,newcastle,newcastles 0.029
newfoundland,newfoundland,newfoundlands 0.069
newman,newman,newmans 0.037
newscast,newscast,newscaster 0.500
newscast,newscast,newscasts 0.594
newscast,newscaster,newscasts 0.500
newsgroup,newsgroup,newsgroups 0.167
newslett,newsletter,newsletters 0.086
newsom,newsom,newsome 0.500
newsom,newsom,newsoms 0.667
newsom,newsome,newsoms 0.500
newspap,newspaper,newspapers 0.133
newton,newton,newtons 0.024
next,next,nexts 0.002
nezarr,nezarr,nezarrs 0.500
nfi,nfi,nfy 0.500
nfl,nfl,nfls 0.062
nhl,nhl,nhls 0.059
nibley,nibley,nibleys 0.333
nicaragua,nicaragua,nicaraguas 0.033
nich,niche,niches 0.095
nichol,nichol,nicholl 0.667
nichol,nichol,nicholls 0.667
nichol,nichol,nichols 0.667
nichol,nicholl,nicholls 0.667
nichol,nicholl,nichols 0.667
nichol,nicholls,nichols 0.667
nick,nick,nicke 0.667
nick,nick,nicked 0.667
nick,nick,nicks 0.669
nick,nicke,nicked 0.667
nick,nicke,nicks 0.667
nick,nicked,nicks 0.667
nickelodeon,nickelodeon,nickelodeons 0.100
nicki,nicki,nickie 0.667
nicki,nicki,nicky 0.685
nicki,nicki,nickys 0.667
nicki,nickie,nicky 0.667
nicki,nickie,nickys 0.667
nicki,nicky,nickys 0.688
nicknam,nickname,nicknamed 0.691
nicknam,nickname,nicknames 0.676
nicknam,nickname,nicknaming 0.670
nicknam,nicknamed,nicknames 0.667
nicknam,nicknamed,nicknaming 0.667
nicknam,nicknames,nicknaming 0.704
nicktoon,nicktoon,nicktoons 0.250
nicol,nicol,nicole 0.500
nicol,nicol,nicolls 0.500
nicol,nicole,nicolls 0.500
nicola,nicola,nicolae 0.500
nicola,nicola,nicolas 0.500
nicola,nicolae,nicolas 0.500
niedermay,niedermayer,niedermayers 0.500
nifelheim,nifelheim,nifelheims 0.500
nigel,nigel,nigelles 0.500
nigel,nigel,nigels 0.526
nigel,nigelles,nigels 0.500
nigerian,nigerian,nigerians 0.067
nigerien,nigerien,nigeriens 0.333
night,night,nights 0.055
nightclub,nightclub,nightclubs 0.071
nightjar,nightjar,nightjars 0.500
nihil,nihil,nihilism 0.667
nihil,nihil,nihility 0.667
nihil,nihil,nihils 0.667
nihil,nihilism,nihility 0.667
nihil,nihilism,nihils 0.667
nihil,nihility,nihils 0.667
nikol,nikol,nikole 0.500
nikol,nikol,nikolic 0.500
nikol,nikole,nikolic 0.500
ninetynin,ninetynine,ninetynines 0.500
ninja,ninja,ninjas 0.094
nit,nit,nits 0.143
nitollano,nitollano,nitollanos 0.500
nitram,nitram,nitrams 0.500
nitrogen,nitrogen,nitrogenous 0.091
niven,niven,nivens 0.111
nixon,nixon,nixons 0.091
no,no,nos 0.012
noah,noah,noahs 0.080
nobil,nobil,nobile 0.667
nobil,nobil,nobiles 0.667
nobil,nobil,nobility 0.675
nobil,nobile,nobiles 0.778
nobil,nobile,nobility 0.667
nobil,nobiles,nobility 0.667
nobl,noble,nobleness 0.500
nobl,noble,nobles 0.506
nobl,nobleness,nobles 0.500
nobuchika,nobuchika,nobuchikas 0.500
nobunaga,nobunaga,nobunagas 0.333
nod,nod,nodding 0.556
nod,nod,nods 0.500
nod,nodding,nods 0.500
node,node,nodes 0.043
nogai,nogai,nogais 0.500
noir,noir,noire 0.667
noir,noir,noires 0.667
noir,noir,noirs 0.667
noir,noire,noires 0.667
noir,noire,noirs 0.667
noir,noires,noirs 0.667
nois,noise,noises 0.022
nomad,nomad,nomadic 0.667
nomad,nomad,nomadness 0.667
nomad,nomad,nomads 0.667
nomad,nomadic,nomadness 0.667
nomad,nomadic,nomads 0.729
nomad,nomadness,nomads 0.667
nomin,nominal,nominally 0.875
nomin,nominal,nominate 0.875
nomin,nominal,nominated 0.880
nomin,nominal,nominating 0.875
nomin,nominal,nomination 0.877
nomin,nominal,nominations 0.877
nomin,nominal,nominative 0.875
nomin,nominal,nomine 0.875
nomin,nominally,nominate 0.875
nomin,nominally,nominated 0.876
nomin,nominally,nominating 0.875
nomin,nominally,nomination 0.878
nomin,nominally,nominations 0.878
nomin,nominally,nominative 0.875
nomin,nominally,nomine 0.875
nomin,nominate,nominated 0.875
nomin,nominate,nominating 0.875
nomin,nominate,nomination 0.878
nomin,nominate,nominations 0.875
nomin,nominate,nominative 0.875
nomin,nominate,nomine 0.875
nomin,nominated,nominating 0.876
nomin,nominated,nomination 0.886
nomin,nominated,nominations 0.893
nomin,nominated,nominative 0.875
nomin,nominated,nomine 0.875
nomin,nominating,nomination 0.881
nomin,nominating,nominations 0.878
nomin,nominating,nominative 0.875
nomin,nominating,nomine 0.875
nomin,nomination,nominations 0.881
nomin,nomination,nominative 0.875
nomin,nomination,nomine 0.875
nomin,nominations,nominative 0.875
nomin,nominations,nomine 0.875
nomin,nominative,nomine 0.875
nomine,nominee,nominees 0.143
nomo,nomo,nomos 0.500
nonconform,nonconformism,nonconformity 0.500
nonconformist,nonconformist,nonconformists 0.250
nonwoven,nonwoven,nonwovens 0.500
nora,nora,noras 0.091
norg,norg,norge 0.500
norg,norg,norges 0.500
norg,norge,norges 0.500
norm,norm,normative 0.500
norm,norm,norms 0.514
norm,normative,norms 0.500
normal,normal,normale 0.875
normal,normal,normales 0.875
normal,normal,normality 0.875
normal,normal,normalization 0.875
normal,normal,normalized 0.875
normal,normal,normalizes 0.875
normal,normal,normally 0.883
normal,normal,normals 0.876
normal,normale,normales 0.875
normal,normale,normality 0.875
normal,normale,normalization 0.875
normal,normale,normalized 0.875
normal,normale,normalizes 0.875
normal,normale,normally 0.875
normal,normale,normals 0.875
normal,normales,normality 0.875
normal,normales,normalization 0.875
normal,normales,normalized 0.875
normal,normales,normalizes 0.875
normal,normales,normally 0.875
normal,normales,normals 0.875
normal,normality,normalization 0.875
normal,normality,normalized 0.875
normal,normality,normalizes 0.875
normal,normality,normally 0.875
normal,normality,normals 0.875
normal,normalization,normalized 0.875
normal,normalization,normalizes 0.875
normal,normalization,normally 0.875
normal,normalization,normals 0.875
normal,normalized,normalizes 0.875
normal,normalized,normally 0.875
normal,normalized,normals 0.875
normal,normalizes,normally 0.875
normal,normalizes,normals 0.875
normal,normally,normals 0.875
norman,norman,normans 0.042
normand,normand,normands 0.250
noroimusha,noroimusha,noroimushas 0.500
norr,norr,norrs 0.500
north,north,norths 0.001
northward,northward,northwards 0.050
norton,norton,nortons 0.016
norway,norway,norways 0.027
norwegian,norwegian,norwegians 0.032
nose,nose,nosed 0.667
nose,nose,noses 0.667
nose,nose,nosing 0.667
nose,nosed,noses 0.667
nose,nosed,nosing 0.667
nose,noses,nosing 0.667
nostromo,nostromo,nostromos 0.333
not,not,nots 0.002
notabl,notability,notable 0.669
notabl,notability,notables 0.674
notabl,notability,notably 0.669
notabl,notable,notables 0.668
notabl,notable,notably 0.687
notabl,notables,notably 0.669
notat,notation,notational 0.062
notch,notch,notched 0.500
notch,notch,notching 0.500
notch,notched,notching 0.500
note,note,noted 0.684
note,note,notes 0.689
note,note,noting 0.671
note,noted,notes 0.692
note,noted,noting 0.668
note,notes,noting 0.670
noth,noth,nothing 0.500
noth,noth,nothings 0.500
noth,nothing,nothings 0.509
notic,notice,noticeable 0.800
notic,notice,noticeably 0.803
notic,notice,noticed 0.802
notic,notice,notices 0.806
notic,notice,noticing 0.800
notic,noticeable,noticeably 0.800
notic,noticeable,noticed 0.800
notic,noticeable,notices 0.800
notic,noticeable,noticing 0.800
notic,noticeably,noticed 0.804
notic,noticeably,notices 0.800
notic,noticeably,noticing 0.800
notic,noticed,notices 0.812
notic,noticed,noticing 0.811
notic,notices,noticing 0.809
notifi,notified,notify 0.536
notifi,notified,notifying 0.500
notifi,notify,notifying 0.500
notion,notion,notiones 0.500
notion,notion,notions 0.562
notion,notiones,notions 0.500
notori,notorial,notorious 0.500
notori,notorial,notoriously 0.500
notori,notorious,notoriously 0.511
noun,noun,nouns 0.083
nouvel,nouvel,nouvelle 0.545
nouvel,nouvel,nouvelles 0.500
nouvel,nouvelle,nouvelles 0.500
nova,nova,novae 0.507
nova,nova,novas 0.500
nova,novae,novas 0.500
novak,novak,novaks 0.062
novel,novel,novelization 0.803
novel,novel,novelizations 0.801
novel,novel,novell 0.800
novel,novel,novellizations 0.800
novel,novel,novels 0.849
novel,novelization,novelizations 0.800
novel,novelization,novell 0.800
novel,novelization,novellizations 0.800
novel,novelization,novels 0.803
novel,novelizations,novell 0.800
novel,novelizations,novellizations 0.800
novel,novelizations,novels 0.802
novel,novell,novellizations 0.800
novel,novell,novels 0.800
novel,novellizations,novels 0.802
novelist,novelist,novelists 0.177
novo,novo,novoe 0.500
novo,novo,novos 0.500
novo,novoe,novos 0.500
npc,npc,npcs 0.143
npr,npr,nprs 0.067
nrc,nrc,nrcs 0.125
nsbutton,nsbutton,nsbuttons 0.500
nt,nt,nts 0.037
nucleon,nucleon,nucleons 0.500
nucleotid,nucleotide,nucleotides 0.133
nugent,nugent,nugents 0.167
numair,numair,numairs 0.500
number,number,numbered 0.673
number,number,numbering 0.671
number,number,numbers 0.694
number,numbered,numbering 0.685
number,numbered,numbers 0.680
number,numbering,numbers 0.676
numer,numer,numerable 0.875
numer,numer,numeral 0.875
numer,numer,numerals 0.875
numer,numer,numerator 0.875
numer,numer,numeric 0.875
numer,numer,numerical 0.875
numer,numer,numerically 0.875
numer,numer,numerous 0.875
numer,numerable,numeral 0.875
numer,numerable,numerals 0.875
numer,numerable,numerator 0.875
numer,numerable,numeric 0.875
numer,numerable,numerical 0.875
numer,numerable,numerically 0.875
numer,numerable,numerous 0.875
numer,numeral,numerals 0.902
numer,numeral,numerator 0.893
numer,numeral,numeric 0.886
numer,numeral,numerical 0.889
numer,numeral,numerically 0.875
numer,numeral,numerous 0.876
numer,numerals,numerator 0.889
numer,numerals,numeric 0.885
numer,numerals,numerical 0.887
numer,numerals,numerically 0.875
numer,numerals,numerous 0.876
numer,numerator,numeric 0.896
numer,numerator,numerical 0.885
numer,numerator,numerically 0.875
numer,numerator,numerous 0.875
numer,numeric,numerical 0.890
numer,numeric,numerically 0.891
numer,numeric,numerous 0.876
numer,numerical,numerically 0.892
numer,numerical,numerous 0.876
numer,numerically,numerous 0.876
nurs,nurse,nursed 0.692
nurs,nurse,nurses 0.683
nurs,nurse,nursing 0.686
nurs,nursed,nurses 0.682
nurs,nursed,nursing 0.667
nurs,nurses,nursing 0.716
nurseri,nurseries,nursery 0.053
nurtur,nurture,nurtured 0.500
nurtur,nurture,nurturing 0.542
nurtur,nurtured,nurturing 0.500
nut,nut,nuts 0.086
nutrient,nutrient,nutrients 0.200
nutrit,nutrition,nutritional 0.528
nutrit,nutrition,nutritionally 0.571
nutrit,nutritional,nutritionally 0.562
nw,nw,nws 0.050
ny,ny,nys 0.028
nyu,nyu,nyus 0.250
nyx,nyx,nyxs 0.500
o,o,oed 0.004
oak,oak,oakes 0.507
oak,oak,oaks 0.538
oak,oakes,oaks 0.500
oakland,oakland,oaklands 0.020
oath,oath,oaths 0.167
obama,obama,obamas 0.286
obedi,obedience,obediences 0.500
obedi,obedience,obedient 0.500
obedi,obediences,obedient 0.500
obeidallah,obeidallah,obeidallahs 0.500
obey,obey,obeyed 0.667
obey,obey,obeying 0.667
obey,obey,obeys 0.667
obey,obeyed,obeying 0.667
obey,obeyed,obeys 0.667
obey,obeying,obeys 0.667
obituari,obituaries,obituary 0.030
object,object,objected 0.889
object,object,objecting 0.889
object,object,objection 0.890
object,object,objections 0.890
object,object,objective 0.892
object,object,objectively 0.889
object,object,objectives 0.889
object,object,objectivity 0.889
object,object,objects 0.906
object,objected,objecting 0.896
object,objected,objection 0.895
object,objected,objections 0.889
object,objected,objective 0.889
object,objected,objectively 0.889
object,objected,objectives 0.892
object,objected,objectivity 0.889
object,objected,objects 0.889
object,objecting,objection 0.889
object,objecting,objections 0.889
object,objecting,objective 0.889
object,objecting,objectively 0.889
object,objecting,objectives 0.889
object,objecting,objectivity 0.889
object,objecting,objects 0.889
object,objection,objections 0.895
object,objection,objective 0.889
object,objection,objectively 0.889
object,objection,objectives 0.889
object,objection,objectivity 0.889
object,objection,objects 0.890
object,objections,objective 0.889
object,objections,objectively 0.889
object,objections,objectives 0.889
object,objections,objectivity 0.889
object,objections,objects 0.889
object,objective,objectively 0.889
object,objective,objectives 0.901
object,objective,objectivity 0.895
object,objective,objects 0.891
object,objectively,objectives 0.889
object,objectively,objectivity 0.889
object,objectively,objects 0.889
object,objectives,objectivity 0.893
object,objectives,objects 0.890
object,objectivity,objects 0.889
oblast,oblast,oblasts 0.062
oblat,oblate,oblates 0.500
oblat,oblate,oblation 0.500
oblat,oblates,oblation 0.500
oblig,obligated,obligates 0.857
oblig,obligated,obligating 0.857
oblig,obligated,obligation 0.857
oblig,obligated,obligations 0.866
oblig,obligated,oblige 0.857
oblig,obligated,obliged 0.867
oblig,obligated,obliging 0.857
oblig,obligates,obligating 0.929
oblig,obligates,obligation 0.867
oblig,obligates,obligations 0.868
oblig,obligates,oblige 0.857
oblig,obligates,obliged 0.871
oblig,obligates,obliging 0.857
oblig,obligating,obligation 0.867
oblig,obligating,obligations 0.868
oblig,obligating,oblige 0.857
oblig,obligating,obliged 0.871
oblig,obligating,obliging 0.857
oblig,obligation,obligations 0.869
oblig,obligation,oblige 0.857
oblig,obligation,obliged 0.870
oblig,obligation,obliging 0.867
oblig,obligations,oblige 0.857
oblig,obligations,obliged 0.864
oblig,obligations,obliging 0.857
oblig,oblige,obliged 0.857
oblig,oblige,obliging 0.857
oblig,obliged,obliging 0.871
obliqu,oblique,obliquely 0.556
obliqu,oblique,obliques 0.500
obliqu,obliquely,obliques 0.500
obliter,obliterate,obliterated 0.500
obliter,obliterate,obliterating 0.500
obliter,obliterated,obliterating 0.500
obscen,obscene,obscenely 0.667
obscen,obscene,obscenities 0.667
obscen,obscene,obscenity 0.667
obscen,obscenely,obscenities 0.667
obscen,obscenely,obscenity 0.667
obscen,obscenities,obscenity 0.667
obscur,obscure,obscured 0.667
obscur,obscure,obscuring 0.667
obscur,obscure,obscurity 0.667
obscur,obscured,obscuring 0.667
obscur,obscured,obscurity 0.667
obscur,obscuring,obscurity 0.667
observ,observability,observable 0.939
observ,observability,observables 0.929
observ,observability,observance 0.929
observ,observability,observances 0.929
observ,observability,observant 0.929
observ,observability,observation 0.929
observ,observability,observational 0.929
observ,observability,observations 0.929
observ,observability,observe 0.929
observ,observability,observed 0.929
observ,observability,observer 0.930
observ,observability,observers 0.929
observ,observability,observes 0.929
observ,observability,observing 0.929
observ,observable,observables 0.939
observ,observable,observance 0.929
observ,observable,observances 0.929
observ,observable,observant 0.929
observ,observable,observation 0.930
observ,observable,observational 0.929
observ,observable,observations 0.931
observ,observable,observe 0.929
observ,observable,observed 0.930
observ,observable,observer 0.930
observ,observable,observers 0.929
observ,observable,observes 0.929
observ,observable,observing 0.929
observ,observables,observance 0.929
observ,observables,observances 0.929
observ,observables,observant 0.929
observ,observables,observation 0.929
observ,observables,observational 0.929
observ,observables,observations 0.929
observ,observables,observe 0.929
observ,observables,observed 0.929
observ,observables,observer 0.929
observ,observables,observers 0.929
observ,observables,observes 0.929
observ,observables,observing 0.929
observ,observance,observances 0.934
observ,observance,observant 0.929
observ,observance,observation 0.929
observ,observance,observational 0.929
observ,observance,observations 0.930
observ,observance,observe 0.931
observ,observance,observed 0.931
observ,observance,observer 0.930
observ,observance,observers 0.929
observ,observance,observes 0.932
observ,observance,observing 0.929
observ,observances,observant 0.929
observ,observances,observation 0.929
observ,observances,observational 0.929
observ,observances,observations 0.929
observ,observances,observe 0.929
observ,observances,observed 0.929
observ,observances,observer 0.930
observ,observances,observers 0.929
observ,observances,observes 0.929
observ,observances,observing 0.929
observ,observant,observation 0.929
observ,observant,observational 0.929
observ,observant,observations 0.929
observ,observant,observe 0.929
observ,observant,observed 0.929
observ,observant,observer 0.929
observ,observant,observers 0.929
observ,observant,observes 0.929
observ,observant,observing 0.929
observ,observation,observational 0.929
observ,observation,observations 0.931
observ,observation,observe 0.936
observ,observation,observed 0.934
observ,observation,observer 0.932
observ,observation,observers 0.930
observ,observation,observes 0.930
observ,observation,observing 0.932
observ,observational,observations 0.931
observ,observational,observe 0.929
observ,observational,observed 0.929
observ,observational,observer 0.929
observ,observational,observers 0.929
observ,observational,observes 0.929
observ,observational,observing 0.929
observ,observations,observe 0.932
observ,observations,observed 0.933
observ,observations,observer 0.932
observ,observations,observers 0.930
observ,observations,observes 0.929
observ,observations,observing 0.930
observ,observe,observed 0.934
observ,observe,observer 0.932
observ,observe,observers 0.930
observ,observe,observes 0.929
observ,observe,observing 0.932
observ,observed,observer 0.932
observ,observed,observers 0.931
observ,observed,observes 0.929
observ,observed,observing 0.932
observ,observer,observers 0.929
observ,observer,observes 0.929
observ,observer,observing 0.930
observ,observers,observes 0.929
observ,observers,observing 0.938
observ,observes,observing 0.931
observatori,observatories,observatory 0.086
obsess,obsessed,obsession 0.667
obsess,obsessed,obsessions 0.667
obsess,obsessed,obsessive 0.690
obsess,obsession,obsessions 0.667
obsess,obsession,obsessive 0.667
obsess,obsessions,obsessive 0.667
obsolet,obsolete,obsoleted 0.500
obsolet,obsolete,obsoletes 0.519
obsolet,obsoleted,obsoletes 0.500
obstacl,obstacle,obstacles 0.067
obstetr,obstetric,obstetrics 0.111
obstruct,obstructed,obstruction 0.667
obstruct,obstructed,obstructions 0.667
obstruct,obstructed,obstructive 0.667
obstruct,obstruction,obstructions 0.667
obstruct,obstruction,obstructive 0.704
obstruct,obstructions,obstructive 0.667
obtain,obtain,obtainable 0.754
obtain,obtain,obtained 0.769
obtain,obtain,obtaining 0.759
obtain,obtain,obtains 0.766
obtain,obtainable,obtained 0.750
obtain,obtainable,obtaining 0.750
obtain,obtainable,obtains 0.750
obtain,obtained,obtaining 0.758
obtain,obtained,obtains 0.752
obtain,obtaining,obtains 0.757
occas,occasion,occasioned 0.500
occas,occasion,occasions 0.529
occas,occasioned,occasions 0.500
occasion,occasional,occasionally 0.042
occident,occidental,occidentals 0.167
occlus,occlusal,occlusion 0.500
occult,occult,occultation 0.667
occult,occult,occulted 0.667
occult,occult,occultism 0.667
occult,occultation,occulted 0.667
occult,occultation,occultism 0.667
occult,occulted,occultism 0.667
occup,occupancy,occupant 0.833
occup,occupancy,occupants 0.833
occup,occupancy,occupation 0.833
occup,occupancy,occupational 0.833
occup,occupancy,occupations 0.833
occup,occupancy,occupe 0.833
occup,occupant,occupants 0.848
occup,occupant,occupation 0.833
occup,occupant,occupational 0.833
occup,occupant,occupations 0.833
occup,occupant,occupe 0.833
occup,occupants,occupation 0.833
occup,occupants,occupational 0.841
occup,occupants,occupations 0.840
occup,occupants,occupe 0.833
occup,occupation,occupational 0.834
occup,occupation,occupations 0.836
occup,occupation,occupe 0.833
occup,occupational,occupations 0.839
occup,occupational,occupe 0.833
occup,occupations,occupe 0.833
occupi,occupied,occupier 0.802
occupi,occupied,occupiers 0.802
occupi,occupied,occupies 0.800
occupi,occupied,occupy 0.806
occupi,occupied,occupying 0.804
occupi,occupier,occupiers 0.840
occupi,occupier,occupies 0.800
occupi,occupier,occupy 0.813
occupi,occupier,occupying 0.800
occupi,occupiers,occupies 0.800
occupi,occupiers,occupy 0.800
occupi,occupiers,occupying 0.815
occupi,occupies,occupy 0.814
occupi,occupies,occupying 0.800
occupi,occupy,occupying 0.800
occur,occur,occuring 0.750
occur,occur,occurred 0.760
occur,occur,occurring 0.776
occur,occur,occurs 0.788
occur,occuring,occurred 0.750
occur,occuring,occurring 0.750
occur,occuring,occurs 0.750
occur,occurred,occurring 0.759
occur,occurred,occurs 0.761
occur,occurring,occurs 0.768
occurr,occurrence,occurrences 0.040
ocean,ocean,oceanic 0.508
ocean,ocean,oceans 0.516
ocean,oceanic,oceans 0.500
och,och,oches 0.500
och,och,ochs 0.500
och,oches,ochs 0.500
oconnel,oconnell,oconnells 0.083
octav,octave,octaves 0.250
octet,octet,octets 0.500
oda,oda,odas 0.053
ode,ode,oded 0.667
ode,ode,odee 0.667
ode,ode,odes 0.667
